हिमाचल|XC	2.01657625683e-05
बढवा|VM	1.26036016052e-05
अंतरात्मा|NN	7.56216096312e-06
जिले|NN	3.27693641735e-05
आरोग्य|JJ	2.01657625683e-05
बेलजियम|NNP	5.04144064208e-06
महारात|NN	5.04144064208e-06
हंऐ|VAUX	5.04144064208e-06
ग्रंथ|NN	2.01657625683e-05
मेनोपाज|NN	5.04144064208e-06
रंजन|XC	5.04144064208e-06
अकबर|NNP	3.27693641735e-05
वालो|PSP	7.56216096312e-06
अंजाम|NN	2.52072032104e-05
पोरस|NN	1.00828812842e-05
व्यंजना|NN	5.04144064208e-06
लगनी|VM	7.56216096312e-06
सितारे|NN	5.04144064208e-06
परिस्थितियों|NN	0.000148722498941
बैकाल|NN	1.51243219262e-05
रचकर|VM	5.04144064208e-06
सैनी|NN	5.04144064208e-06
धमनियां|NN	7.56216096312e-06
एशियाई|JJ	5.04144064208e-06
दिखाएगा|VM	5.04144064208e-06
पकड़े|XC	5.04144064208e-06
विचित्र|JJ	3.02486438525e-05
सकोगे|VAUX	5.04144064208e-06
मसरूफ|VM	5.04144064208e-06
गणराज्य|NN	2.52072032104e-05
तेज|JJ	0.000184012583436
गधे|NN	1.00828812842e-05
1857|QC	4.28522454577e-05
डगमगाए|VM	5.04144064208e-06
विद्राहियों|NN	1.00828812842e-05
महीनों|NN	0.000100828812842
स्पष्टत|JJ	5.04144064208e-06
वानस्पतिक|JJ	5.04144064208e-06
हिल|VM	7.56216096312e-06
आजादि|NN	1.26036016052e-05
अध्ययन|NN	0.000231906269536
हत्यारे|JJ	5.04144064208e-06
फेंकता|VM	7.56216096312e-06
अपेक्षाओं|NN	1.26036016052e-05
तटीय|JJ	3.52900844945e-05
लयबद्ध|JJ	5.04144064208e-06
घटाई|VM	5.04144064208e-06
सुरक्षा|XC	7.81423299522e-05
पैने|JJ	5.04144064208e-06
पुनर्गठन|XC	5.04144064208e-06
जिंदा|JJ	2.01657625683e-05
कलक्टरों|NN	5.04144064208e-06
गोवा|NN	1.26036016052e-05
निमंत्रण|NN	1.76450422473e-05
प्रचंड|XC	7.56216096312e-06
पतली|JJ	2.01657625683e-05
खोजी|JJ	5.04144064208e-06
आनंद|NN	0.000103349533163
सोसायटी|NN	5.04144064208e-06
नीति|NN	0.000355421565266
उबर|VM	7.56216096312e-06
उड़ा|XC	1.26036016052e-05
ग|XC	1.51243219262e-05
भ्रमित|JJ	1.51243219262e-05
जलाशयों|NN	7.56216096312e-06
पलटा|VM	1.00828812842e-05
एशिया|NNP	7.81423299522e-05
पडा|VM	2.01657625683e-05
लक्षणों|NN	6.04972877049e-05
सुदर|JJ	5.04144064208e-06
जनजाति|NN	2.01657625683e-05
अख़बार|VAUX	5.04144064208e-06
तेदेपा|NN	5.04144064208e-06
दौरान|NST	0.000554558470629
दुर्बल|JJ	1.51243219262e-05
भोज|NN	1.00828812842e-05
आशाएं|NN	7.56216096312e-06
४०|QC	5.04144064208e-06
अनुपस्थिती|NN	7.56216096312e-06
नन्ही|JJ	5.04144064208e-06
मान|VM	0.000141160337978
तितलियां|NN	1.00828812842e-05
उगने|VM	5.04144064208e-06
मिलगी|VM	5.04144064208e-06
राज्यसभा|NN	3.52900844945e-05
खश|NN	7.56216096312e-06
मदरसों|NN	1.26036016052e-05
लाभदायी|JJ	5.04144064208e-06
87|QC	5.04144064208e-06
सांप|NN	2.01657625683e-05
वालो|VAUX	5.04144064208e-06
लुप्त|JJ	7.56216096312e-06
कोचीन|NNP	7.56216096312e-06
शुरू|NN	0.000632700800581
1840|QC	1.00828812842e-05
सकारात्मक|JJ	4.28522454577e-05
पुरुष|XC	4.78936860997e-05
गिरे|VM	1.00828812842e-05
आथ्रिक|JJ	5.04144064208e-06
चटाई|NN	7.56216096312e-06
हरकतें|NN	5.04144064208e-06
पुर्तगाली|XC	5.04144064208e-06
पदयात्रा|NN	5.04144064208e-06
हैकि|VAUX	5.04144064208e-06
डेनमार्क|NN	1.51243219262e-05
तबाही|NN	1.26036016052e-05
शिराज|NN	5.04144064208e-06
दंडाधिकारी|NN	5.04144064208e-06
जायें|VAUX	8.06630502732e-05
शैव|XC	2.26864828894e-05
तटरक्षक|JJ	7.56216096312e-06
संचार|XC	7.56216096312e-06
वीर|XC	1.26036016052e-05
निराश|NN	3.27693641735e-05
सोमेश्वर|NN	5.04144064208e-06
समझायें|VM	5.04144064208e-06
बोल|VM	6.80594486681e-05
पृथ्वी|NN	0.000110911694126
भूदृश्य|NN	5.04144064208e-06
सर्विसिंग|NN	5.04144064208e-06
प्रतिस्पर्द्धा|NN	1.26036016052e-05
कब्ज|NN	5.04144064208e-06
हाथ|NN	0.000214261227288
काटे|VM	1.00828812842e-05
कलामों|NN	5.04144064208e-06
मूंद|VM	5.04144064208e-06
न्यायधीश|NN	7.56216096312e-06
विकास|XC	1.76450422473e-05
जेटी|NN	5.04144064208e-06
जगजीवन|XC	5.04144064208e-06
सहभागियों|NN	1.00828812842e-05
दुकान|NN	2.01657625683e-05
केशुभाई|XC	7.56216096312e-06
कारें|NN	1.00828812842e-05
लिख|VM	9.83080925205e-05
बंध|VM	5.04144064208e-06
आयोजन|NN	2.52072032104e-05
दोहरी|JJ	2.52072032104e-05
छुट्टियाँ|NN	1.26036016052e-05
लिवा|VM	5.04144064208e-06
शक्तिहीन|JJ	5.04144064208e-06
फ्यूल|XC	5.04144064208e-06
गा|VM	1.00828812842e-05
सम्भवतः|RB	1.00828812842e-05
सपनों|NN	2.77279235314e-05
संवृद्धि|NN	7.56216096312e-06
रजिस्टर्ड|XC	5.04144064208e-06
लार|NN	5.04144064208e-06
वादे|NN	2.77279235314e-05
दिव्या|XC	5.04144064208e-06
आवारगी|NN	5.04144064208e-06
फाइलें|NN	5.04144064208e-06
यू|NNP	1.26036016052e-05
किसी|RDP	5.04144064208e-06
बकवास|NN	5.04144064208e-06
लिहाजा|NN	1.00828812842e-05
कभार|NN	1.00828812842e-05
कलियों|NN	7.56216096312e-06
उत्ताल|JJ	5.04144064208e-06
चारदीवारी|NN	1.76450422473e-05
बाना|NN	5.04144064208e-06
बदबू|NN	1.26036016052e-05
मार|VM	6.04972877049e-05
ढंग|NN	0.000239468430499
बरती|VM	1.51243219262e-05
इया|NNP	5.04144064208e-06
फिरंगियों|NN	5.04144064208e-06
सुसंबद्ध|JJ	5.04144064208e-06
रामजवाया|XC	1.26036016052e-05
स्वप्न|JJ	5.04144064208e-06
सतहों|NN	7.56216096312e-06
ट्वेंटी|NN	1.26036016052e-05
ठोस|NN	2.26864828894e-05
समीचीन|JJ	5.04144064208e-06
मनवाकर|VM	5.04144064208e-06
चालु|NN	7.56216096312e-06
धर्मग्रन्थ|NNP	1.26036016052e-05
उठी|VAUX	1.00828812842e-05
महादेव|XC	1.00828812842e-05
चीखने|VM	5.04144064208e-06
रेजोल्यूशन|NN	5.04144064208e-06
चलेंगे|VM	7.56216096312e-06
लें|VM	3.27693641735e-05
शिष्यों|NN	2.52072032104e-05
अन्तर|NN	1.76450422473e-05
देखिए|XC	5.04144064208e-06
24,447|QC	5.04144064208e-06
सगर्व|NN	5.04144064208e-06
स्थानापन्न|NN	5.04144064208e-06
विशेषताओं|NN	2.77279235314e-05
125|QC	1.00828812842e-05
तोहफे|NN	5.04144064208e-06
22|QC	6.04972877049e-05
वेदनाएं|NN	5.04144064208e-06
नर|NN	3.52900844945e-05
बेजान|JJ	7.56216096312e-06
आविष्ट|JJ	5.04144064208e-06
हुये|VAUX	7.56216096312e-06
किंतु|RDP	5.04144064208e-06
भरकर|VM	5.04144064208e-06
गारे|NN	1.26036016052e-05
स्तरीय|JJ	1.51243219262e-05
लोकतांत्रिक|JJ	3.27693641735e-05
बराबर|JJ	0.000105870253484
ज्ञापन|NN	7.56216096312e-06
कामयाब|NN	3.02486438525e-05
व्यवस्था|NN	0.000468853979713
लक्ष्यों|NN	3.52900844945e-05
शबद|NN	5.04144064208e-06
पुरुषों|NN	3.52900844945e-05
पांड्य|XC	5.04144064208e-06
पीक|XC	5.04144064208e-06
अस्वीकार|JJ	1.51243219262e-05
नागपुर|NNP	2.01657625683e-05
जंतु|NN	5.04144064208e-06
बड़|NNP	1.51243219262e-05
दरगाह|NN	5.04144064208e-06
आत्मनिर्भर|JJ	5.04144064208e-06
हिन्दू|XC	7.56216096312e-05
खोया|VM	1.51243219262e-05
वादन|NN	1.51243219262e-05
कर्मशाला|NN	5.04144064208e-06
पेचीदगियां|NN	5.04144064208e-06
धारणाओं|NN	1.00828812842e-05
प्रेसिडेंसी|JJ	1.51243219262e-05
प|XC	5.04144064208e-06
अनार्थिक|JJ	2.52072032104e-05
उलटी|NN	5.04144064208e-06
व्यापारियों|NN	4.28522454577e-05
डरती|VM	5.04144064208e-06
गलगला|JJ	5.04144064208e-06
सीरम|XC	5.04144064208e-06
कार्यदिवसों|NN	5.04144064208e-06
पर्दे|NN	1.76450422473e-05
ऋतुओं|NN	5.04144064208e-06
माधव|XC	5.04144064208e-06
स्क्रीनिंग|XC	5.04144064208e-06
विशेष|JJ	0.000741091774385
जितनी|QF	9.83080925205e-05
दृष्टिकोण|NN	0.000113432414447
समझें|VM	2.52072032104e-05
किशन|NN	5.04144064208e-06
जवाब|NN	9.57873721995e-05
खुलके|JJ	5.04144064208e-06
भाभी|NN	1.26036016052e-05
विभिन्न्|JJ	5.04144064208e-06
मुकर्जी|NNP	7.56216096312e-06
जोकि|CC	2.01657625683e-05
देशभक्ति|NN	1.00828812842e-05
सब्जियां|NN	7.56216096312e-06
गायें|NN	1.51243219262e-05
वर्षीय|JJ	2.77279235314e-05
वैविध्यकरण|NN	5.04144064208e-06
लेनदेन|NN	1.00828812842e-05
कुपरिणाम|NN	5.04144064208e-06
संपुष्टि|NN	5.04144064208e-06
डूबी|NN	5.04144064208e-06
औपनिवेशिक|JJ	1.76450422473e-05
आंकडों|NN	1.26036016052e-05
केशवचंद्र|XC	5.04144064208e-06
बरसाई|VM	7.56216096312e-06
भविष्य|NN	0.000204178346004
प्रशांत|XC	5.04144064208e-06
नाका|NN	5.04144064208e-06
पीना|VM	1.00828812842e-05
क्रांतिकारी|NN	5.04144064208e-06
वास्तुशिल्पीय|NN	5.04144064208e-06
न्यौछावर|NN	5.04144064208e-06
रिश्तेदारों|NN	2.26864828894e-05
दुई|JJ	5.04144064208e-06
90-100|QC	5.04144064208e-06
वर्गीकृत|JJ	1.76450422473e-05
उतरदायित्व|NN	5.04144064208e-06
मुक्त|JJ	9.07459315574e-05
आन|XC	7.56216096312e-06
एच|XC	7.81423299522e-05
लंकेश्वर|NN	5.04144064208e-06
संकरे|JJ	5.04144064208e-06
रिंग|NN	5.04144064208e-06
सर्वोच्चा|JJ	5.04144064208e-06
निवारित|JJ	5.04144064208e-06
विकराल|JJ	5.04144064208e-06
चाहती|VM	4.03315251366e-05
लगाता|VM	1.00828812842e-05
मुद्रित|JJ	5.04144064208e-06
विवादी|JJ	1.51243219262e-05
राष्ट्रकुल|NN	5.04144064208e-06
पहिया|NN	5.04144064208e-06
शासक|NN	4.78936860997e-05
ओर|PSP	0.000284841396277
लंदन|NN	0.000113432414447
पक्षी|NN	2.01657625683e-05
रुपये|NN	4.53729657787e-05
सामना|NN	9.07459315574e-05
जानने|VM	5.54558470629e-05
विघटनकारी|JJ	7.56216096312e-06
भूल|NN	1.51243219262e-05
वनपाल|NN	5.04144064208e-06
णी|NN	7.56216096312e-06
विहित|JJ	2.77279235314e-05
मुवक्किलों|NN	5.04144064208e-06
गूदेदार|JJ	1.00828812842e-05
तलाश|NN	3.27693641735e-05
कृपादृष्टि|NN	5.04144064208e-06
उपमाएं|NN	5.04144064208e-06
प्रश्न|NN	0.000252072032104
खेतिहर|JJ	5.04144064208e-06
निकलकर|VM	2.26864828894e-05
देशभक्त|NN	1.00828812842e-05
आऊंगा|VM	5.04144064208e-06
गत|JJ	2.77279235314e-05
संहार|NN	7.56216096312e-06
जेन|XC	5.04144064208e-06
व्याख्यात्मक|JJ	5.04144064208e-06
नम|JJ	1.26036016052e-05
संक्रमणकालीन|JJ	5.04144064208e-06
सर्वज्ञात|JJ	5.04144064208e-06
प्रोटेस्टेंट|XC	5.04144064208e-06
न्योता|NN	5.04144064208e-06
सईद|NN	5.04144064208e-06
मंत्रिमंडलों|NN	7.56216096312e-06
34,000|QC	7.56216096312e-06
लूटने|VM	5.04144064208e-06
धूर्त|JJ	5.04144064208e-06
गैसीय|JJ	7.56216096312e-06
जूझना|VM	7.56216096312e-06
सां|QC	5.04144064208e-06
हनन|NN	1.00828812842e-05
धाराओं|NN	2.77279235314e-05
सार्थकता|NN	1.26036016052e-05
पुरुषोचित|JJ	5.04144064208e-06
चलना|VM	2.77279235314e-05
रोमांचकारी|JJ	5.04144064208e-06
एकांत|NN	2.26864828894e-05
अथर्ववेद|NN	1.76450422473e-05
मत|NEG	6.04972877049e-05
कहकर|VM	3.78108048156e-05
रोमों|NN	7.56216096312e-06
रघुकुल|NNP	5.04144064208e-06
दुलारा|JJ	5.04144064208e-06
मौलाना|JJ	1.00828812842e-05
ताकत|NN	0.000123515295731
बोझ|NN	4.03315251366e-05
विचलित|JJ	2.26864828894e-05
सबूत|NN	2.01657625683e-05
जलाती|VM	5.04144064208e-06
उच्च|NNP	5.04144064208e-06
पदार्थों|NN	0.000110911694126
गोलाकार|JJ	7.56216096312e-06
पूर्व|XC	3.02486438525e-05
शैतान|NN	5.04144064208e-06
थी|VAUX	0.0013536268124
सिद्धांत|NN	0.000186533303757
सुसंस्कृत|JJ	1.00828812842e-05
अभिनंदन|NN	5.04144064208e-06
बंदियों|NN	2.52072032104e-05
प्रतिबिंबित|JJ	2.01657625683e-05
भावना|NN	0.000173929702152
इला|NN	5.04144064208e-06
आग|NN	3.52900844945e-05
निबटा|VM	1.51243219262e-05
नावों|NN	5.04144064208e-06
राग|NN	1.00828812842e-05
पर्यवेक्षण|NN	1.00828812842e-05
दुगने|JJ	7.56216096312e-06
जितवा|VM	5.04144064208e-06
प्रतिशत|NN	0.000725967452459
मैत्रीपूर्ण|JJ	1.51243219262e-05
भरमार|NN	7.56216096312e-06
जख्म|NN	5.04144064208e-06
अधिग्रहित|JJ	5.04144064208e-06
निर्माता|NN	3.02486438525e-05
और|QF	2.01657625683e-05
मांगें|VM	7.56216096312e-06
फ्री|RDP	5.04144064208e-06
मौसमी|NN	1.00828812842e-05
अत|CC	1.51243219262e-05
सुखी|JJ	5.04144064208e-06
अतिसार|NN	5.04144064208e-06
घटाया|VM	5.04144064208e-06
निम्नतम|JJ	5.04144064208e-06
धुल|NN	5.04144064208e-06
दुर्भावना|NN	7.56216096312e-06
केबिन|NN	5.04144064208e-06
अनुसंधानों|NN	1.00828812842e-05
छूत|NN	5.04144064208e-06
अनुसूचित|JJ	5.54558470629e-05
समता|NN	1.76450422473e-05
चिदम्बरम|NNP	5.04144064208e-06
करवाई|VM	1.76450422473e-05
घराने|VM	5.04144064208e-06
सुधारवादी|NN	1.00828812842e-05
उत्तरार्ध|NN	2.01657625683e-05
लिय|VM	1.26036016052e-05
प्रलय|NN	7.56216096312e-06
पढ़ाई|NN	1.26036016052e-05
हांगकांग|NNP	5.04144064208e-06
अवश्य|JJ	4.28522454577e-05
ठूंठ|NN	5.04144064208e-06
भि|RP	2.26864828894e-05
लिखिए|VM	1.76450422473e-05
संघ|NN	0.000287362116598
दुहा|VM	7.56216096312e-06
पूर्वक|JJ	7.56216096312e-06
पुराण|NNP	5.04144064208e-06
रोजा|NN	5.04144064208e-06
सफीर|XC	5.04144064208e-06
धर्मवीर|XC	7.56216096312e-06
सूरी|NNP	5.04144064208e-06
स्वर्णिम|JJ	7.56216096312e-06
दीक्षित|NN	5.04144064208e-06
कराये|VM	5.04144064208e-06
स्वीडन|NN	5.04144064208e-06
दीजिये|VM	5.04144064208e-06
बजाये|VM	7.56216096312e-06
काटन|XC	5.04144064208e-06
खिलाफत|JJ	5.04144064208e-06
ट्रिब्यूनल|NN	4.03315251366e-05
गैलरियां|NN	5.04144064208e-06
सर्वदा|NN	5.04144064208e-06
प्रेरणाएं|NN	5.04144064208e-06
अध्यक्षों|NN	7.56216096312e-06
सेल्युलर|XC	1.00828812842e-05
बहुभुज|JJ	5.04144064208e-06
खंडन|NN	1.00828812842e-05
सकें|VAUX	0.000231906269536
110|QC	1.76450422473e-05
घटित|JJ	7.56216096312e-06
परत|JJ	5.04144064208e-06
हथियार|JJ	5.04144064208e-06
पुरखे|JJ	5.04144064208e-06
रखरखाव|NN	2.26864828894e-05
स्वकेंद्रित|JJ	5.04144064208e-06
साइमन|XC	7.56216096312e-06
चार्जेस|NN	7.56216096312e-06
उछालकर|VM	1.26036016052e-05
हारेगा|VM	5.04144064208e-06
मॉ|NN	5.04144064208e-06
राजनैतिक|JJ	0.000287362116598
न्यायालयी|JJ	5.04144064208e-06
विवेक|NN	2.77279235314e-05
निभा|VM	2.26864828894e-05
दीर्घकालिक|JJ	1.51243219262e-05
सरपरस्त|JJ	5.04144064208e-06
अवधारण|NN	1.51243219262e-05
सफलताओं|NN	1.00828812842e-05
पूरब|JJ	5.04144064208e-06
मोहलत|NN	7.56216096312e-06
आगंतुक|NN	1.26036016052e-05
प्रत्यर्पण|NN	5.04144064208e-06
पेशीय|JJ	5.04144064208e-06
कष्टकारी|JJ	7.56216096312e-06
कालीन|NN	5.04144064208e-06
पारपत्र|NN	1.51243219262e-05
लहरें|NN	1.00828812842e-05
आ|SYM	1.00828812842e-05
भि|VM	7.56216096312e-06
चालान|NN	5.04144064208e-06
भावपूर्ण|JJ	7.56216096312e-06
ऋणग्रस्त|JJ	5.04144064208e-06
1996|QC	2.52072032104e-05
दिखाया|VM	4.78936860997e-05
किताबों|NN	4.78936860997e-05
उत्तप्त|JJ	5.04144064208e-06
स्पेशल|XC	1.00828812842e-05
कानपुर|NNP	1.26036016052e-05
लोहार|NN	5.04144064208e-06
पौराणिक|JJ	2.26864828894e-05
कपास|XC	7.56216096312e-06
मध्यस्थता|NN	1.51243219262e-05
धनराशियों|NN	5.04144064208e-06
कक्षा|NN	2.77279235314e-05
रेडियो|XC	7.56216096312e-06
इंसानी|JJ	5.04144064208e-06
जीन्स|NN	5.04144064208e-06
आफ|XC	5.79765673839e-05
श्याम|XC	7.56216096312e-06
पाना|VM	3.78108048156e-05
सजावटी|JJ	7.56216096312e-06
खरे|NN	5.04144064208e-06
सिद्धात|NN	5.04144064208e-06
सुलझाना|VM	7.56216096312e-06
रहकर|VM	5.29351267418e-05
धागा|NN	5.04144064208e-06
कदा|RDP	5.04144064208e-06
स्वराज|NN	4.53729657787e-05
स्वैच्छिक|JJ	1.00828812842e-05
रखती|VM	5.54558470629e-05
अग्रगामी|JJ	5.04144064208e-06
प्रशासन|NN	0.000254592752425
अनुभाग|NN	5.04144064208e-06
वकीलों|NN	3.02486438525e-05
रचित|JJ	1.51243219262e-05
बधाई|VM	5.04144064208e-06
शिलांग|NNP	7.56216096312e-06
अनाचार|NN	5.04144064208e-06
निकटवर्ती|JJ	1.51243219262e-05
वकील|XC	5.04144064208e-06
बिचौलियों|NN	5.04144064208e-06
भारती|NNP	1.26036016052e-05
जरिया|NN	5.04144064208e-06
कट|VM	1.26036016052e-05
फास्फोरिक|JJ	5.04144064208e-06
लेटी|VM	5.04144064208e-06
दिलचस्प|JJ	3.02486438525e-05
लघुकाय|JJ	5.04144064208e-06
नौटंकी|NN	5.04144064208e-06
घराना|NN	5.04144064208e-06
नुकसान|NN	9.07459315574e-05
मिलनेवाले|VM	1.26036016052e-05
महूसस|NN	5.04144064208e-06
अमल|JJ	5.04144064208e-06
ला|XC	5.04144064208e-06
सिमटकर|VM	5.04144064208e-06
जामनगर|NNP	5.04144064208e-06
रक्तस्त्राव|NN	5.04144064208e-06
प्रिन्ट|NN	1.00828812842e-05
निर्माताओं|NN	7.81423299522e-05
निर्यात|NN	0.000118473855089
पटसन|XC	5.04144064208e-06
अंकगणित|NNP	5.04144064208e-06
दिलचस्पी|NN	3.52900844945e-05
अशिष्ट|JJ	5.04144064208e-06
बहना|VM	1.26036016052e-05
परमप्रिय|JJ	5.04144064208e-06
दबा|VM	4.53729657787e-05
डिप्रेशन|NNP	5.04144064208e-06
कहर|NN	7.56216096312e-06
पदार्थो|NN	1.51243219262e-05
संसाधनों|NN	4.78936860997e-05
खुशबूदार|JJ	5.04144064208e-06
दुखद|JJ	2.52072032104e-05
उगाना|VM	5.04144064208e-06
प्रतीकात्मक|JJ	1.51243219262e-05
ह्य|NN	7.56216096312e-06
सुनने|VM	4.03315251366e-05
कापीराइट|JJ	5.04144064208e-06
हिस्सो|NN	5.04144064208e-06
झुर्रियों|NN	5.04144064208e-06
74|QC	1.26036016052e-05
दुल्हिन|NN	5.04144064208e-06
सेवाग्राम|NNP	5.04144064208e-06
व्यापारियो|NN	1.00828812842e-05
वाकिफ|NN	5.04144064208e-06
क्षतिपूर्ति|NN	6.5538728347e-05
स्वामीनाथन|NN	5.04144064208e-06
आधे|JJ	7.56216096312e-06
अवांछित|JJ	1.00828812842e-05
उत्सर्जन|XC	1.26036016052e-05
बेचने|VM	5.04144064208e-05
तोपखाने|NN	7.56216096312e-06
विकलांगता|NN	5.04144064208e-06
बनाम|JJ	7.56216096312e-06
परिगणित|JJ	5.04144064208e-06
दिखा|VM	2.26864828894e-05
देनी|VM	3.52900844945e-05
जेम्स|NN	5.04144064208e-06
पल|VM	5.04144064208e-06
शासी|NN	5.04144064208e-06
नरेन्द्र|XC	7.56216096312e-06
2/3|QC	1.26036016052e-05
सद्भावना|NN	1.51243219262e-05
अर्जी|JJ	1.26036016052e-05
घुमाने|VM	5.04144064208e-06
निर्णयों|NN	2.52072032104e-05
स्वाद|NN	2.26864828894e-05
अफगान|JJ	1.00828812842e-05
कार्यक्रमों|NN	5.79765673839e-05
पुष्प|NN	5.04144064208e-06
सुगठित|JJ	1.26036016052e-05
मनहूसियत|NN	5.04144064208e-06
सन्तुलित|JJ	1.26036016052e-05
32|QC	4.28522454577e-05
स्पंज|XC	7.56216096312e-06
संचयी|JJ	5.04144064208e-06
नियमानुसार|NN	5.04144064208e-06
पूर्वज|JJ	1.00828812842e-05
कंवर|XC	5.04144064208e-06
उंचाई|NN	5.04144064208e-06
सुखोपभोग|NN	5.04144064208e-06
रामचरित|JJ	1.26036016052e-05
बनाएं|VM	1.26036016052e-05
अनुभागों|NN	5.04144064208e-06
जिया|VM	5.04144064208e-06
गुरुंग|NN	7.56216096312e-06
भिलाई|XC	5.04144064208e-06
पूर्वनिश्चित|JJ	5.04144064208e-06
खौ|VM	5.04144064208e-06
नब्बे|JJ	1.00828812842e-05
घेरेबंदी|NN	5.04144064208e-06
वाममार्गियों|NN	5.04144064208e-06
प्रतिबिबित|JJ	5.04144064208e-06
बनायी|JJ	5.04144064208e-06
भूभाग|NN	4.78936860997e-05
वर्चस्व|NN	1.76450422473e-05
पाकिस्तान|XC	2.26864828894e-05
उत्तम|JJ	4.28522454577e-05
अरबी|XC	7.56216096312e-06
पैतृक|JJ	1.26036016052e-05
पत्तन|XC	5.04144064208e-06
जूनियर|JJ	7.56216096312e-06
राजपूत|XC	1.26036016052e-05
बुद्ध|JJ	7.56216096312e-06
भले|NN	5.04144064208e-06
समृद्धतर|JJ	5.04144064208e-06
आपा|NN	5.04144064208e-06
प्रतिबद्धता|NN	5.04144064208e-06
कितनी|WQ	1.51243219262e-05
इक्ष्वाकु|XC	5.04144064208e-06
रिवोल्यूशन|NN	5.04144064208e-06
सोच|NN	2.01657625683e-05
अत्युच्च|JJ	5.04144064208e-06
कोलाई|NNP	7.56216096312e-06
झरिया|NN	1.00828812842e-05
ध्वजारोहण|NN	5.04144064208e-06
बोल्ट|NN	5.04144064208e-06
1946|QC	4.78936860997e-05
होताः|VM	5.04144064208e-06
रोल|NN	5.04144064208e-06
गाते|NN	5.04144064208e-06
गायक|JJ	5.04144064208e-06
गर्मी|VM	5.04144064208e-06
248|QC	7.56216096312e-06
फ्रिजर|NN	5.04144064208e-06
पाल|VM	5.04144064208e-06
अंडा|NN	7.56216096312e-06
करोड़|XC	0.000244509871141
अचेतन|NN	7.56216096312e-06
ऐंद्रिय|JJ	5.04144064208e-06
घूमा|VM	5.04144064208e-06
आनुवंशिक|JJ	8.57044909153e-05
करगिल|NN	5.04144064208e-06
अवास्तविक|JJ	5.04144064208e-06
रहीं|VM	2.01657625683e-05
पहूंच|VM	5.04144064208e-06
1950-51|QC	1.26036016052e-05
नीलगिरि|XC	5.04144064208e-06
सन्मार्ग|NN	2.52072032104e-05
आदि|NNP	5.04144064208e-06
ईंधन|XC	5.04144064208e-06
कसरत|NN	1.51243219262e-05
स्वयं|XC	5.04144064208e-06
सुने|VM	1.76450422473e-05
128|QC	7.56216096312e-06
उतरता|VM	5.04144064208e-06
संया|NN	4.78936860997e-05
प्लांट|NNP	1.26036016052e-05
अपनें|PRP	1.51243219262e-05
